Date,Time,VALUE01,VALUE02,VALUE03,VALUE04,VALUE05,VALUE06,VALUE07,VALUE08,VALUE09,VALUE10
1997-01-02,12:08:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:08:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:08:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:08:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:08:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:08:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:08:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:08:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:08:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:08:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:08:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:08:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:09:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:09:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:09:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:09:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:09:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:09:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:09:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:09:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:09:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:09:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:09:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:09:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:10:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:10:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:10:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:10:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:10:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:10:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:10:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:10:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:10:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:10:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:10:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:10:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:11:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:11:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:11:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:11:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:11:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:11:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:11:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:11:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:11:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:11:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:11:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:11:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:12:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:12:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:12:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:12:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:12:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:12:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:12:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:12:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:12:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:12:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:12:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:12:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:13:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:13:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:13:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:13:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:13:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:13:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:13:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:13:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:13:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:13:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:13:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:13:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:14:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:14:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:14:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:14:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:14:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:14:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:14:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:14:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:14:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:14:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:14:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:14:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:15:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:15:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:15:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:15:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:15:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:15:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:15:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:15:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:15:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:15:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:15:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:15:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:16:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:16:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:16:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:16:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:16:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:16:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:16:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:16:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:16:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:16:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:16:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:16:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:17:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:17:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:17:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:17:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:17:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:17:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:17:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:17:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:17:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:17:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:17:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:17:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:18:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:18:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:18:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:18:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:18:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:18:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:18:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:18:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:18:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:18:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:18:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:18:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:19:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:19:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:19:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:19:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:19:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:19:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:19:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:19:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:19:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:19:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:19:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:19:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:20:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:20:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:20:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:20:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:20:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:20:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:20:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:20:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:20:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:20:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:20:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:20:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:21:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:21:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:21:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:21:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:21:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:21:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:21:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:21:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:21:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:21:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:21:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:21:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:22:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:22:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:22:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:22:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:22:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:22:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:22:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:22:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:22:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:22:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:22:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:22:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:23:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:23:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:23:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:23:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:23:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:23:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:23:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:23:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:23:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:23:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:23:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:23:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:24:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:24:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:24:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:24:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:24:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:24:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:24:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:24:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:24:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:24:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:24:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:24:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:25:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:25:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:25:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:25:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:25:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:25:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:25:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:25:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:25:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:25:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:25:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:25:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:26:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:26:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:26:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:26:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:26:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:26:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:26:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:26:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:26:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:26:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:26:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:26:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:27:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:27:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:27:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:27:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:27:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:27:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:27:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:27:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:27:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:27:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:27:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:27:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:28:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:28:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:28:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:28:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:28:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:28:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:28:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:28:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:28:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:28:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:28:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:28:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:29:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:29:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:29:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:29:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:29:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:29:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:29:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:29:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:29:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:29:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:29:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:29:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:30:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:30:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:30:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:30:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:30:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:30:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:30:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:30:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:30:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:30:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:30:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:30:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:31:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:31:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:31:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:31:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:31:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:31:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:31:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:31:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:31:40,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:31:45,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:31:50,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:31:55,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:32:00,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:32:05,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:32:10,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:32:15,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:32:20,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:32:25,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:32:30,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
1997-01-02,12:32:35,OFF,0,1.1,10.1,10,100.1,0.0001,0.00004,10,20
